Country,Air Pollutant,Air Pollutant Description,Year,Air Pollution Level,Unit Of Air Pollution Level
Spain,SO2,Sulphur dioxide (air),2019,1.0,count
Spain,SO2,Sulphur dioxide (air),2019,3.224,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,4.466,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,4.497,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,4.604,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,5.034,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,5.042,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,5.537,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,8.967,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,2.789,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,3.65,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,3.758,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,3.789,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,3.85,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,6.615,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,10.156,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,7.308,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,9.175,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,9.814,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,10.042,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,10.165,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,10.196,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,10.913,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,13.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,9.1,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,11.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,12.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,13.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,13.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,22.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,27.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,32.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,0.0,count
Spain,SO2,Sulphur dioxide (air),2014,0.0,count
Spain,SO2,Sulphur dioxide (air),2015,0.0,count
Spain,SO2,Sulphur dioxide (air),2016,0.0,count
Spain,SO2,Sulphur dioxide (air),2017,0.0,count
Spain,SO2,Sulphur dioxide (air),2018,0.0,count
Spain,SO2,Sulphur dioxide (air),2019,0.0,count
Spain,SO2,Sulphur dioxide (air),2020,0.0,count
Spain,SO2,Sulphur dioxide (air),2020,7.788,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,11.029,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,11.942,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,12.167,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,13.125,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,13.458,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,15.321,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,16.517,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,0.0,count
Spain,SO2,Sulphur dioxide (air),2014,0.0,count
Spain,SO2,Sulphur dioxide (air),2015,0.0,count
Spain,SO2,Sulphur dioxide (air),2016,0.0,count
Spain,SO2,Sulphur dioxide (air),2017,0.0,count
Spain,SO2,Sulphur dioxide (air),2018,0.0,count
Spain,SO2,Sulphur dioxide (air),2019,0.0,count
Spain,SO2,Sulphur dioxide (air),2020,0.0,count
Spain,SO2,Sulphur dioxide (air),2014,2.285,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,2.486,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,2.935,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,2.958,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,3.241,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,4.678,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,4.76,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,4.941,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,1.113,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,2.412,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,2.868,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,3.403,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,4.391,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,4.692,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,5.41,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,4.522,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,6.167,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,8.333,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,10.167,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,13.409,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,13.5,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,13.75,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,14.833,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,10.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,12.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,26.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,29.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,40.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,41.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,43.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,47.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,0.0,count
Spain,SO2,Sulphur dioxide (air),2014,0.0,count
Spain,SO2,Sulphur dioxide (air),2015,0.0,count
Spain,SO2,Sulphur dioxide (air),2016,0.0,count
Spain,SO2,Sulphur dioxide (air),2017,0.0,count
Spain,SO2,Sulphur dioxide (air),2018,0.0,count
Spain,SO2,Sulphur dioxide (air),2019,0.0,count
Spain,SO2,Sulphur dioxide (air),2020,0.0,count
Spain,SO2,Sulphur dioxide (air),2020,6.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,7.542,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,12.875,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,14.542,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,18.083,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,19.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,20.583,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,25.826,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,0.0,count
Spain,SO2,Sulphur dioxide (air),2014,0.0,count
Spain,SO2,Sulphur dioxide (air),2015,0.0,count
Spain,SO2,Sulphur dioxide (air),2016,0.0,count
Spain,SO2,Sulphur dioxide (air),2017,0.0,count
Spain,SO2,Sulphur dioxide (air),2018,0.0,count
Spain,SO2,Sulphur dioxide (air),2019,0.0,count
Spain,SO2,Sulphur dioxide (air),2020,0.0,count
Spain,SO2,Sulphur dioxide (air),2020,1.765,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,2.078,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,2.574,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,2.67,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,2.705,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,2.708,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,2.931,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,3.095,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,1.625,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,1.998,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,2.022,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,2.059,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,2.464,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,2.649,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,2.928,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,8.5,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,9.917,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,10.917,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,11.75,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,12.208,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,12.583,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,14.391,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,25.625,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,16.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,18.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,26.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,28.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,38.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,39.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,54.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,63.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,0.0,count
Spain,SO2,Sulphur dioxide (air),2014,0.0,count
Spain,SO2,Sulphur dioxide (air),2015,0.0,count
Spain,SO2,Sulphur dioxide (air),2016,0.0,count
Spain,SO2,Sulphur dioxide (air),2017,0.0,count
Spain,SO2,Sulphur dioxide (air),2018,0.0,count
Spain,SO2,Sulphur dioxide (air),2019,0.0,count
Spain,SO2,Sulphur dioxide (air),2020,0.0,count
Spain,SO2,Sulphur dioxide (air),2019,10.75,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,12.75,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,16.125,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,17.958,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,20.375,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,22.208,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,29.261,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,32.667,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,0.0,count
Spain,SO2,Sulphur dioxide (air),2014,0.0,count
Spain,SO2,Sulphur dioxide (air),2015,0.0,count
Spain,SO2,Sulphur dioxide (air),2016,0.0,count
Spain,SO2,Sulphur dioxide (air),2017,0.0,count
Spain,SO2,Sulphur dioxide (air),2018,0.0,count
Spain,SO2,Sulphur dioxide (air),2019,0.0,count
Spain,SO2,Sulphur dioxide (air),2020,0.0,count
Spain,SO2,Sulphur dioxide (air),2014,3.089,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,3.145,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,3.487,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,3.823,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,3.836,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,3.926,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,4.158,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,4.569,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,3.077,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,3.099,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,3.314,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,3.379,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,4.051,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,4.123,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,4.219,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,5.913,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,10.213,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,10.375,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,12.208,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,12.708,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,13.167,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,13.708,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,26.583,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,6.8,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,15.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,16.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,17.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,17.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,18.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,19.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,35.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,0.0,count
Spain,SO2,Sulphur dioxide (air),2014,0.0,count
Spain,SO2,Sulphur dioxide (air),2015,0.0,count
Spain,SO2,Sulphur dioxide (air),2016,0.0,count
Spain,SO2,Sulphur dioxide (air),2017,0.0,count
Spain,SO2,Sulphur dioxide (air),2018,0.0,count
Spain,SO2,Sulphur dioxide (air),2019,0.0,count
Spain,SO2,Sulphur dioxide (air),2020,0.0,count
Spain,SO2,Sulphur dioxide (air),2020,6.342,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,14.125,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,14.308,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,14.542,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,15.971,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,16.042,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,17.375,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,30.208,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,0.0,count
Spain,SO2,Sulphur dioxide (air),2014,0.0,count
Spain,SO2,Sulphur dioxide (air),2015,0.0,count
Spain,SO2,Sulphur dioxide (air),2016,0.0,count
Spain,SO2,Sulphur dioxide (air),2017,0.0,count
Spain,SO2,Sulphur dioxide (air),2018,0.0,count
Spain,SO2,Sulphur dioxide (air),2019,0.0,count
Spain,SO2,Sulphur dioxide (air),2020,0.0,count
Spain,SO2,Sulphur dioxide (air),2020,2.245,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,2.579,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,3.33,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,3.932,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,4.404,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,5.039,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,5.544,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,7.8,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,2.195,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,2.743,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,4.21,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,4.766,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,4.793,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,5.606,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,8.272,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,5.75,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,6.958,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,7.083,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,8.458,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,9.208,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,11.5,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,11.833,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,17.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,12.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,17.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,18.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,21.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,24.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,27.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,30.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,35.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,0.0,count
Spain,SO2,Sulphur dioxide (air),2014,0.0,count
Spain,SO2,Sulphur dioxide (air),2015,0.0,count
Spain,SO2,Sulphur dioxide (air),2016,0.0,count
Spain,SO2,Sulphur dioxide (air),2017,0.0,count
Spain,SO2,Sulphur dioxide (air),2018,0.0,count
Spain,SO2,Sulphur dioxide (air),2019,0.0,count
Spain,SO2,Sulphur dioxide (air),2020,0.0,count
Spain,SO2,Sulphur dioxide (air),2020,7.417,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,11.773,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,14.167,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,14.917,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,16.545,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,17.25,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,20.292,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,41.792,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,0.0,count
Spain,SO2,Sulphur dioxide (air),2014,0.0,count
Spain,SO2,Sulphur dioxide (air),2015,0.0,count
Spain,SO2,Sulphur dioxide (air),2016,0.0,count
Spain,SO2,Sulphur dioxide (air),2017,0.0,count
Spain,SO2,Sulphur dioxide (air),2018,0.0,count
Spain,SO2,Sulphur dioxide (air),2019,0.0,count
Spain,SO2,Sulphur dioxide (air),2020,0.0,count
Spain,SO2,Sulphur dioxide (air),2014,2.623,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,2.685,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,3.289,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,3.303,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,3.46,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,3.531,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,3.579,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,4.159,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,2.232,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,3.087,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,3.217,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,3.293,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,3.468,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,3.569,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,3.594,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,4.292,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,5.875,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,5.917,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,7.783,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,8.617,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,8.754,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,8.857,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,17.875,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,10.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,11.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,11.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,14.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,16.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,16.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,20.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,20.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,0.0,count
Spain,SO2,Sulphur dioxide (air),2014,0.0,count
Spain,SO2,Sulphur dioxide (air),2015,0.0,count
Spain,SO2,Sulphur dioxide (air),2016,0.0,count
Spain,SO2,Sulphur dioxide (air),2017,0.0,count
Spain,SO2,Sulphur dioxide (air),2018,0.0,count
Spain,SO2,Sulphur dioxide (air),2019,0.0,count
Spain,SO2,Sulphur dioxide (air),2020,0.0,count
Spain,SO2,Sulphur dioxide (air),2015,5.958,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,8.367,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,8.867,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,10.908,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,18.792,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,19.958,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,25.958,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,28.091,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,0.0,count
Spain,SO2,Sulphur dioxide (air),2014,0.0,count
Spain,SO2,Sulphur dioxide (air),2015,0.0,count
Spain,SO2,Sulphur dioxide (air),2016,0.0,count
Spain,SO2,Sulphur dioxide (air),2017,0.0,count
Spain,SO2,Sulphur dioxide (air),2018,0.0,count
Spain,SO2,Sulphur dioxide (air),2019,0.0,count
Spain,SO2,Sulphur dioxide (air),2020,0.0,count
Spain,SO2,Sulphur dioxide (air),2016,1.597,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,1.887,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,1.895,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,2.331,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,3.552,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,3.58,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,3.914,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,6.651,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,1.707,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,2.26,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,2.466,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,2.65,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,3.651,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,6.026,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,7.324,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,6.4,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,6.708,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,6.917,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,7.458,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,7.583,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,8.208,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,8.988,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,10.371,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,12.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,13.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,13.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,13.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,13.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,14.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,15.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,17.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,0.0,count
Spain,SO2,Sulphur dioxide (air),2014,0.0,count
Spain,SO2,Sulphur dioxide (air),2015,0.0,count
Spain,SO2,Sulphur dioxide (air),2016,0.0,count
Spain,SO2,Sulphur dioxide (air),2017,0.0,count
Spain,SO2,Sulphur dioxide (air),2018,0.0,count
Spain,SO2,Sulphur dioxide (air),2019,0.0,count
Spain,SO2,Sulphur dioxide (air),2020,0.0,count
Spain,SO2,Sulphur dioxide (air),2018,7.458,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,7.667,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,8.478,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,8.833,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,11.6,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,13.884,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,14.242,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,33.8,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,0.0,count
Spain,SO2,Sulphur dioxide (air),2014,0.0,count
Spain,SO2,Sulphur dioxide (air),2015,0.0,count
Spain,SO2,Sulphur dioxide (air),2016,0.0,count
Spain,SO2,Sulphur dioxide (air),2017,0.0,count
Spain,SO2,Sulphur dioxide (air),2018,0.0,count
Spain,SO2,Sulphur dioxide (air),2019,0.0,count
Spain,SO2,Sulphur dioxide (air),2020,0.0,count
Spain,SO2,Sulphur dioxide (air),2016,2.041,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,2.762,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,2.835,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,2.846,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,2.942,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,3.289,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,3.721,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,4.249,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,2.317,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,2.673,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,2.787,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,2.887,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,3.346,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,3.502,ug/m3
Spain,SO2,Sulphur dioxide (air),2020,6.379,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,16.392,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,17.5,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,18.042,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,20.792,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,26.575,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,30.167,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,57.875,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,42.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,47.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,47.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,55.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,62.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,80.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,156.0,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,0.0,count
Spain,SO2,Sulphur dioxide (air),2014,0.0,count
Spain,SO2,Sulphur dioxide (air),2015,0.0,count
Spain,SO2,Sulphur dioxide (air),2016,0.0,count
Spain,SO2,Sulphur dioxide (air),2017,0.0,count
Spain,SO2,Sulphur dioxide (air),2018,0.0,count
Spain,SO2,Sulphur dioxide (air),2019,0.0,count
Spain,SO2,Sulphur dioxide (air),2019,20.826,ug/m3
Spain,SO2,Sulphur dioxide (air),2017,29.25,ug/m3
Spain,SO2,Sulphur dioxide (air),2015,31.208,ug/m3
Spain,SO2,Sulphur dioxide (air),2018,32.292,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,53.167,ug/m3
Spain,SO2,Sulphur dioxide (air),2016,65.542,ug/m3
Spain,SO2,Sulphur dioxide (air),2014,117.333,ug/m3
Spain,SO2,Sulphur dioxide (air),2013,0.0,count
Spain,SO2,Sulphur dioxide (air),2015,0.0,count
Spain,SO2,Sulphur dioxide (air),2017,0.0,count
Spain,SO2,Sulphur dioxide (air),2018,0.0,count
Spain,SO2,Sulphur dioxide (air),2019,0.0,count
Spain,SO2,Sulphur dioxide (air),2016,1.0,count
Spain,SO2,Sulphur dioxide (air),2014,2.0,count
Spain,SO2,Sulphur dioxide (air),2016,2.89,ug/m3
Spain,SO2,Sulphur dioxide (air),2019,3.107,ug/m3
